name,ID,area,travel depth: median,travel depth: MAD,travel depth: mean,travel depth: SD,travel depth: skew,travel depth: kurtosis,travel depth: 25%,travel depth: 75%,geodesic depth: median,geodesic depth: MAD,geodesic depth: mean,geodesic depth: SD,geodesic depth: skew,geodesic depth: kurtosis,geodesic depth: 25%,geodesic depth: 75%,mean curvature: median,mean curvature: MAD,mean curvature: mean,mean curvature: SD,mean curvature: skew,mean curvature: kurtosis,mean curvature: 25%,mean curvature: 75%,freesurfer curvature: median,freesurfer curvature: MAD,freesurfer curvature: mean,freesurfer curvature: SD,freesurfer curvature: skew,freesurfer curvature: kurtosis,freesurfer curvature: 25%,freesurfer curvature: 75%,freesurfer thickness: median,freesurfer thickness: MAD,freesurfer thickness: mean,freesurfer thickness: SD,freesurfer thickness: skew,freesurfer thickness: kurtosis,freesurfer thickness: 25%,freesurfer thickness: 75%,freesurfer convexity (sulc): median,freesurfer convexity (sulc): MAD,freesurfer convexity (sulc): mean,freesurfer convexity (sulc): SD,freesurfer convexity (sulc): skew,freesurfer convexity (sulc): kurtosis,freesurfer convexity (sulc): 25%,freesurfer convexity (sulc): 75%,mean position: x,mean position: y,mean position: z,mean position in standard space: x,mean position in standard space: y,mean position in standard space: z,Laplace-Beltrami spectrum: component 2,Laplace-Beltrami spectrum: component 3,Laplace-Beltrami spectrum: component 4,Laplace-Beltrami spectrum: component 5,Laplace-Beltrami spectrum: component 6,Laplace-Beltrami spectrum: component 7,Laplace-Beltrami spectrum: component 8,Laplace-Beltrami spectrum: component 9,Laplace-Beltrami spectrum: component 10,Zernike moments: component 1,Zernike moments: component 2,Zernike moments: component 3,Zernike moments: component 4,Zernike moments: component 5,Zernike moments: component 6,Zernike moments: component 7,Zernike moments: component 8,Zernike moments: component 9,Zernike moments: component 10,Zernike moments: component 11,Zernike moments: component 12,Zernike moments: component 13,Zernike moments: component 14,Zernike moments: component 15,Zernike moments: component 16,Zernike moments: component 17,Zernike moments: component 18,Zernike moments: component 19,Zernike moments: component 20,Zernike moments: component 21,Zernike moments: component 22,Zernike moments: component 23,Zernike moments: component 24,Zernike moments: component 25,Zernike moments: component 26,Zernike moments: component 27,Zernike moments: component 28,Zernike moments: component 29,Zernike moments: component 30,Zernike moments: component 31,Zernike moments: component 32,Zernike moments: component 33,Zernike moments: component 34,Zernike moments: component 35,Zernike moments: component 36
anterior occipital sulcus,10,523.51365,8.15464,3.1737600000000006,8.262874284504889,3.777039425347363,-0.6458668625738048,-1.1251886580389971,5.02949,11.3819,9.05313,3.2581299999999995,9.272505536103974,3.949359826065896,-0.5737161546338784,-1.1476766278911603,5.91393,12.5714,-2.39504,1.5917979999999998,-2.168960096586548,2.496952245830198,-0.7505277788203323,-0.6351484328290993,-3.82042,-0.723453,-0.03674796596169472,0.08920345455408096,-0.03530936843234925,0.13357634564633208,-1.1350749188882427,-0.2777012607753191,-0.12405691295862198,0.05435965210199356,2.420360803604126,0.30228447914123535,2.475347684812199,0.4383504234782437,0.7286723095263113,-0.024582548941476823,2.1678149700164795,2.777480125427246,0.04752765968441963,0.3035079352557659,0.0535816241803144,0.4162135852645898,-1.0268008399488617,-0.7065483007834401,-0.24991542100906372,0.3609553873538971,-44.20233147586311,-32.965748721111126,-25.909657723526188,-48.23286445884344,-67.19623629915883,-8.87649186124216,2.5129996116456548,9.321493775445429,15.177140928122666,24.54377105804981,29.070600224786443,39.4472026437459,56.86465117461486,60.72250858122817,62.99345679234166,0.000287467780430666,0.00046458096961650555,0.0003460556630772377,7.351436349569727e-05,0.00012085396375869267,0.00012569738332577553,0.000258228560205598,0.0006249235251320053,0.000752278342441694,0.0005275027084074129,0.00015160742612961806,0.00016834390179108874,0.0005338237831681971,0.0008539156012191804,0.0008657866002971471,0.0005587091286805661,9.994494162989053e-05,0.0003891678904715001,0.0007667751228089329,0.0009834047771860705,5.677695456241465e-05,0.0002609587606406465,0.0006069039752969944,0.0009291785118878957,3.146563134919604e-05,0.00016614999023944986,0.00044341080124038745,1.7193170132442056e-05,0.00010223256556494334,0.00030669298903826064,9.334177868523062e-06,6.153793261476831e-05,5.069307148598447e-06,3.660464466100796e-05,2.7714700297411747e-06,1.5333627290693076e-06
superior temporal sulcus,11,2497.0694031000003,9.75672,4.109789999999999,10.31510364581241,5.479129444939523,-0.4925335648512482,-1.075991478229727,5.91526,14.1495,11.2188,4.6114999999999995,11.922662995994273,6.0350558335347575,-0.44553484370342217,-1.1262973112378705,6.99493,16.3285,-2.4537,1.61708,-2.2029766804249715,2.679601067809653,-0.8441377854148777,-0.4662336543791312,-3.88704,-0.597913,-0.01254242192953825,0.0863407151773572,-0.045387735659825734,0.1567129010352348,-1.5971450962304732,0.7676687180528337,-0.13763420283794403,0.0580081082880497,2.7576866149902344,0.39014577865600586,2.8075015090005393,0.607711681033611,0.9380832194825808,0.7755433511056609,2.3942313194274902,3.178572177886963,0.024094995111227036,0.30742550268769264,0.1041228763329904,0.5180426952684732,-0.5486450467431238,-0.7612088248070963,-0.23721948266029358,0.39138463139533997,-48.00565667448391,9.88855315206998,-6.240398226648626,-54.72366819242344,-18.663832357112494,-10.629443527165167,5.665530686427282,12.221885721446265,20.805352973255236,27.921054146640564,38.85543244289021,43.70859471452784,53.139901771019034,63.28829928578516,70.83596740746836,1.3197425686898008e-05,6.65285948293494e-06,8.775355544645563e-05,0.00020622155294831312,0.0003025215118754474,0.00031882293073138835,5.5230844148375005e-05,0.0001381316458513738,0.0001740485953631396,0.0001597085178872185,0.00025921564275713433,4.494015474591776e-05,0.00015712814749774514,0.00029205439349605077,0.00037040010856565435,0.00035345664426207716,2.603008972921827e-05,0.00011411899973035553,0.00026733583694581604,0.00043697718351147654,1.2666003337701804e-05,6.608914947473315e-05,0.00018365297970480307,0.00035785331044487,5.604467536309842e-06,3.356771337554988e-05,0.00010651148079544013,2.518330008154952e-06,1.676680417155085e-05,5.8685596008911236e-05,1.2933110943871106e-06,9.391395304596594e-06,7.304668893470019e-07,5.772003928889626e-06,4.098565678393209e-07,2.2208157553790725e-07
inferior temporal sulcus,12,1438.5728098,5.30681,1.7793999999999994,5.81294475400957,2.662706410520151,0.7114619701816616,0.4621252346893532,3.69244,7.3881,6.1515,1.8478899999999996,6.704348909021573,2.8827582228633153,0.7931263181588669,0.7988414818213974,4.47406,8.27827,-2.15524,1.3483800000000001,-2.1482325279279118,2.2449844208517233,-1.1192531450689154,-0.2332713061174565,-3.53411,-0.823686,-0.007192336022853851,0.08996564149856567,-0.011106878016564056,0.14064181436081985,-1.3598431366047254,-0.11831488204517981,-0.09633826464414597,0.08313238620758057,2.683140277862549,0.28554487228393555,2.743655638003756,0.4792148287659242,0.6943411469037888,1.795971904044091,2.4162039756774902,2.9928536415100098,-0.17231987416744232,0.18349505960941315,-0.1885852459805936,0.30898122375620923,-1.2346979733608103,0.45540114342054894,-0.36303260922431946,0.0028967319522053003,-50.571769883503784,-3.7890375086807997,-18.723008299598824,-56.732843674070544,-37.272787958432374,-16.397499821277673,4.680190119744956,12.484525343826755,18.882611112026648,29.56600708809411,43.935378761384,52.05894267412757,55.3546941635526,68.79427119585316,73.76452646709515,0.00025627126488092186,0.00042427170998803,0.00033808646700570443,0.000105967753058528,7.942553117548068e-05,0.00011179233027787456,0.00021674167869252775,0.0005531766008222814,0.0007397036339889484,0.0006437753284092135,0.00035340136904157685,0.00011512979399725819,0.0003948467805511192,0.0007217295933670413,0.0009114907986441734,0.0008554335702433524,5.941903524895051e-05,0.00024512374051070856,0.0005360651536186579,0.00082462388480353,3.699417257924145e-05,0.0001751715569271669,0.0004307406800581295,0.0007325508480286819,2.160404003288203e-05,0.00011827423275826073,0.00033378386767603984,1.2243996346523336e-05,7.591703447643303e-05,0.0002414049688916977,7.660505648281041e-06,5.249030254451298e-05,4.588609764922666e-06,3.457450533719866e-05,2.42750706481096e-06,1.2639201532028936e-06
circular sulcus,13,3615.6412873,19.2879,4.6495,18.697508058930172,7.366821928707889,-1.076850998028096,-0.09998005790302189,14.2663,23.6654,29.7485,7.741799999999998,27.189221109190843,10.96732293215489,-0.8711944185563893,-0.5724301426701142,18.8619,36.0308,-2.05972,1.798788,-2.103598858904636,2.9383574924297644,-1.0919836716080167,0.054170908749381574,-3.86194,-0.26750875,-0.02236481010913849,0.09215330332517624,-0.0551789927464074,0.16881201601454396,-1.5935990112850609,1.045722662943831,-0.14094117283821106,0.05611863359808922,3.165597438812256,0.5241986513137817,3.2893563531717844,0.851556057196999,0.8754406852356416,-0.10332231614938703,2.697350025177002,3.7895450592041016,0.2263992428779602,0.39967918395996094,0.24423020564740333,0.618092803068359,-1.0316201996895484,-0.28314682521108203,-0.15148866176605225,0.6607071757316589,-32.04553029547504,19.486559181528673,7.425634879106837,-37.68737098286771,-2.5798739001454147,-1.5205875655845706,4.8611799854112085,9.261161180642556,14.495076494699639,22.92191724420213,30.13257796078293,42.832714590518826,48.73429933748095,58.58098470658415,68.93982551091092,0.0008565869236783034,0.0016462221768777595,0.001858956858938962,0.001536578001215869,0.0009665659767987883,0.00047674113526784123,0.0005790133586523043,0.001621204467524393,0.0025574717797509678,0.0029489491950584453,0.002730401312662555,0.00029591566553798676,0.0010622356668844462,0.0020799973909394996,0.002902929548707724,0.0031819440605796176,0.0001532964550349316,0.0006661583164354395,0.0015508010698750117,0.002541351036193945,8.08864115117869e-05,0.0004082466098550821,0.001089399995511644,0.002030208719986207,4.414510053543167e-05,0.0002512739907187894,0.0007469052998821102,2.5013471079766842e-05,0.00015790366359608735,0.0005144406633703366,1.4513288367733446e-05,0.00010082922360506959,8.461769822563495e-06,6.439546425041858e-05,4.888661799930089e-06,2.779482805676003e-06
1st transverse temporal sulcus and Heschl's sulcus,14,1226.2441285,14.1061,6.0671800000000005,14.380777200077121,7.529991094878593,-0.49556963946363647,-1.0789335305156145,8.04978,20.2391,15.5308,6.753299999999999,15.87954380465707,8.203369425952697,-0.445940103863426,-1.1280709672950988,8.8227,22.3831,-2.65498,1.2611700000000001,-2.453732524510796,2.090770143788772,-0.6913841920840863,-0.01888028439498779,-3.75452,-1.23036,-0.08303216844797134,0.11396244913339615,-0.09287083848018673,0.15309134041445574,-1.0318933761879905,-0.605284954478877,-0.21011151373386383,0.019057659432291985,2.629910469055176,0.2794642448425293,2.6291004819925674,0.4519786278547029,-0.057319341311421045,0.7034907109607427,2.330134391784668,2.893428325653076,-0.05507967993617058,0.33682770654559135,-0.045277562253773336,0.5198948318800194,-0.5774588798968721,-0.4664364864727566,-0.42044733464717865,0.24674144387245178,-43.907756894976814,-2.2383793303029806,6.769116166085754,-49.87741443351784,-23.474931791778108,8.766558649352548,5.835809116781574,16.636231909478784,20.535226891005937,24.400790763146805,43.075443210078355,49.884525182332986,58.83382156323922,65.85173006670624,77.49196145269116,0.00035214586097101003,0.0007445671534547303,0.0010061888800067295,0.0010976498871986442,0.001021296661109067,0.0008164509804091175,0.0001440425194192274,0.0004471037575814977,0.0008314378969027417,0.001202586809884014,0.001474273756329089,3.815708319942031e-05,0.0001547757494814791,0.0003628117461487087,0.000644038603104751,0.000954440176488523,9.456243275132427e-06,4.703411831101648e-05,0.00013185229216675643,0.00027417846898182275,3.164512265831498e-06,1.857932717190205e-05,6.037364366006065e-05,0.0001432609272060993,1.1605270624743557e-06,7.866858720298557e-06,2.915032092167454e-05,3.7288985070211984e-07,2.8660574051923416e-06,1.1927752037274186e-05,1.0439007794592196e-07,8.966181699658469e-07,2.7666757235052785e-08,2.6237370415855533e-07,8.033730594314742e-09,2.565657907181127e-09
cingulate sulcus,15,4434.333853499999,6.3036,2.1992900000000004,6.846622100006518,3.4089069379873025,-0.12146434582600657,-0.6912616998993029,4.22335,8.72852,7.37328,2.307479999999999,8.0023277786958,3.629833214969682,-0.1262975256696537,-0.6949903448848773,5.27528,10.0216,-1.77466,1.4664800000000002,-1.5808761709210668,2.5857974543777162,-0.8466851860429037,-0.5272395836414421,-3.1536,-0.2094395,0.009770255535840988,0.08636113628745079,-0.009970738059431458,0.14134758924691815,-1.5971398167212516,0.8444490377245528,-0.09143982827663422,0.08661098778247833,2.4606947898864746,0.2837557792663574,2.476148086509222,0.4486408420212305,0.2824221422397542,0.28888994304431215,2.196150779724121,2.7660844326019287,0.237015038728714,0.22698411718010902,0.25387547062963045,0.35976644699955185,-0.8236280049694589,-0.29408148657037314,0.01854131370782852,0.47443485260009766,-7.312212854559378,1.1092278416585284,34.39507561560427,-9.916378756028509,-5.518100355291376,35.34322858656216,1.170175572071038,3.048068293740519,7.705224544677379,12.957277050465393,13.752775229059653,21.757549934408598,33.57907546051822,38.629854773107716,50.91936008764434,0.000586102553983868,0.0009234594053312035,0.0007583577575039159,0.0005047441931517301,0.0004203122298254156,0.0003457515311476435,0.0006304348398077495,0.001435636281182906,0.0017072259435545983,0.0015680533450172424,0.0014132581868409075,0.0003309521035267301,0.0008920371715807373,0.0013011149158141965,0.0017113321189013138,0.0020805190790490623,0.00023752565085050103,0.0007142007656505347,0.0010032998443591725,0.001172267454626542,0.00019480919872983703,0.0007013795047612032,0.0011926904958936234,0.0013630711851379295,0.00013624565653584265,0.0005269820871849375,0.0009190229406212513,0.0001067965837147763,0.0004549945874830034,0.0008753546746802033,8.465754021561456e-05,0.0003926269769684242,6.684271262915424e-05,0.00033181081730308825,5.3968399055016234e-05,4.324850194304716e-05
paracentral sulcus,16,291.4035408,5.9211,2.17368,6.614228296916237,3.1669935084377125,0.172703052458906,-0.882989462877882,4.07141,8.7934,7.3885,2.4169199999999993,8.069384653951,3.347612426281347,0.12177484098472605,-0.9484204175825504,5.33248,10.4021,-1.45794,1.55943,-1.3890399306179564,2.268035566923313,-0.9537159691941189,-0.749127707437991,-2.9009099999999997,0.15925,0.025788873434066772,0.07323596812784672,-0.0021640861564071923,0.12206708469873684,-1.472835490259735,0.2425276470483908,-0.08331386744976044,0.0909634456038475,2.604705810546875,0.2807900905609131,2.575583245855931,0.3734482226710236,0.569936055206327,-0.7666616599354268,2.3185882568359375,2.8744380474090576,0.23197892308235168,0.18247156776487827,0.26083329412156686,0.2772752222577175,-0.3983811578007659,-0.7891576239322822,0.06582021713256836,0.4405989348888397,-7.2450217560666506,-15.181525138557934,44.648883835214086,-9.308221964043884,-15.663731658417083,54.0282062830765,3.1661937548147274,12.88183628353733,20.72300963438627,28.58502028626243,39.534929202462564,48.3831862853398,54.34001831755473,68.76495130752018,72.91168631357445,0.0001394043828432464,0.00027888188083815955,0.00033758133205120684,0.00030413777396434607,0.00019970909084837045,6.705680298108727e-05,8.286099241771855e-05,0.0002445297921276635,0.00041808938359518997,0.0005334070343601534,0.0005448366954684091,3.610311385356457e-05,0.0001393215889207016,0.0003030463198772675,0.00048501080733753273,0.0006255289143589514,1.4522920334662776e-05,6.88693257291752e-05,0.00018062998349329746,0.000344213868753063,5.685180048181242e-06,3.1862291632052445e-05,9.739282352224961e-05,0.00021409281726695199,2.213045655308221e-06,1.426450367474075e-05,4.9605024841695104e-05,8.665141846667199e-07,6.2939255401901605e-06,2.4450101792338984e-05,3.438131904343476e-07,2.7690863260213643e-06,1.391385319551448e-07,1.2258841590608697e-06,5.7874975174199144e-08,2.4972439342347882e-08
parietooccipital fissure,17,1797.2443718,12.1835,4.04529,11.934908543321779,5.387622554187833,-0.5702855309857993,-0.8035449010058748,7.7084,15.9358,14.0642,5.289899999999999,14.20165812276257,6.612944594395958,-0.45915029100411664,-0.9984284421751877,8.75908,19.3229,-2.13275,1.88062,-1.9064715381484485,2.917604078713305,-0.7043198955906287,-0.7502566900684209,-3.90817,-0.099372,-0.020492108538746834,0.09447757340967655,-0.03425361922706244,0.14543417988249532,-1.256789227807131,0.10624841417011499,-0.12415970116853714,0.06590385735034943,2.139897584915161,0.34231138229370117,2.127614399135167,0.5254895940228663,0.2328058410770252,0.1688051031192348,1.7706222534179688,2.465937852859497,0.09316904842853546,0.48293472826480865,0.11412087032178711,0.6246732824337085,-0.8328910438586234,-0.8305278168756995,-0.361295610666275,0.6132127046585083,-14.015567557709534,-49.71850473748406,-0.7380942996706559,-14.447182891192346,-69.21558295298422,25.363944993761127,7.501469213965286,12.264809306887487,23.59742088017693,35.16898694608867,39.256629469684746,53.338128551087664,62.82057204871666,74.01745209102151,76.69087655431038,0.0003145284983421565,0.0005316129366842777,0.0004515740063445449,0.00019566276853018335,1.94103705082016e-05,8.149824506787285e-05,0.000265080447348369,0.0006578431707625872,0.0008378664278654743,0.000682272922212446,0.00036680563336264407,0.0001708759918149253,0.0005453994346027684,0.0008857116107090651,0.000939498089784456,0.0007135295606844579,0.00010749359326660604,0.00041398606765754415,0.0008022649522539123,0.0010114163717991707,6.896932285882026e-05,0.0003095080311617355,0.0006934676333295233,0.0010051869398421812,4.499687216163839e-05,0.0002302928741574216,0.0005863129738824288,2.947474381863869e-05,0.00016933100251772504,0.0004834285788386292,1.9218189532046383e-05,0.0001223180565555089,1.2430769177540823e-05,8.667955365974633e-05,7.974609669477592e-06,5.0801783688469825e-06
calcarine fissure,18,1105.6425889,6.84318,3.3140400000000003,8.196730377940908,4.9674628493259805,0.5942135924427222,-0.5796192938922973,4.06529,11.4338,8.6598,3.33985,10.171930947927303,5.381922551464824,0.571344966555319,-0.5285090400533154,5.97301,13.7113,-1.74681,1.284286,-1.8618238444797965,2.197486248739375,-0.6464819865693209,0.22321550335203177,-3.27329,-0.673585,-0.042886026203632355,0.09510313719511032,-0.04531666030245038,0.14977078506463704,-0.8320200616356345,-0.1809112295245967,-0.1413804441690445,0.049671150743961334,1.6843068599700928,0.48482584953308105,1.8290385827235494,0.7286717788835115,0.13913399853698888,-0.4449548599542026,1.262339472770691,2.288259983062744,-0.042852580547332764,0.3482503592967987,0.0014718992834925556,0.506881406603353,-0.4030869676119747,-0.6589034638663884,-0.3432483673095703,0.3579829931259155,-11.382597087157176,-32.87151682622039,-14.010653402753642,-12.02677357624446,-59.84844397661626,3.3419189602047092,0.8397182177830242,2.495922869651177,9.051587499621231,18.884856769363715,20.28041667653852,29.140249105963736,39.55446671960347,43.274736422983956,52.552069914835734,0.00015087347486367184,0.0001936206607645139,0.00010429684075739855,7.666802371230345e-05,0.00014672172131129676,0.00015952278451244117,0.00015641065109593525,0.00027545594671563446,0.00020040146052849116,0.00015046468551213613,0.00021628416276001057,0.00013090749182048764,0.00028730674572983306,0.0002461178286908122,0.00020927887453214646,0.00026752337434654154,0.00010579297229596049,0.00028175777367581774,0.00028759828965824435,0.00020291004240998494,8.363026009638498e-05,0.00026533730896299287,0.00033616246884878324,0.0001911497827897437,6.465550155313512e-05,0.00023897949454729177,0.0003715124381561815,4.9015094075289806e-05,0.00020642203866009539,0.0003809820443701691,3.660147746265289e-05,0.00017226394253935985,2.704834597408681e-05,0.0001400018009698912,1.986272402403752e-05,1.4543512320166906e-05
superior rostral sulcus,19,244.909911,5.47022,1.5781199999999993,5.72133067803167,2.668825573057655,-0.7572277123072186,-1.0767951472994355,3.85005,7.02609,6.21603,1.8297299999999996,6.581066534220471,2.96584518399805,-0.7519285158878786,-1.1163466142768697,4.38892,8.05553,-1.28937,0.8802859999999999,-1.1703114928141034,2.1108969740226042,-0.9978945538361361,-0.26325735604060974,-2.15904,-0.384955,0.03036593832075596,0.06956475414335728,0.01974573637574058,0.10871992149255644,-1.5015355759650606,0.20517514829671768,-0.04535204917192459,0.09496520459651947,2.562286376953125,0.3347294330596924,2.550909386002079,0.4463058812135942,0.017721277933398945,-0.6069611122762892,2.233463764190674,2.9205284118652344,0.13816945254802704,0.21417757868766785,0.14814187577983312,0.32014642634995394,-0.9567592110975055,-0.6970732384068992,-0.07600812613964081,0.3438641428947449,-4.406304486151646,69.15384298310316,32.258791026926396,-9.674367747039348,56.23371284679053,-1.316109670187308,4.5566126083849126,15.737466275306929,19.64716887727889,30.173751515747103,35.51290796101809,47.02136430518279,61.27474858364767,72.73682271501652,75.04001172927002,0.00017022271868343512,0.00015543523176905376,1.7458489599850497e-05,5.462790253154995e-05,2.2761896256152893e-05,2.6898758208740176e-05,0.00022146978557783232,0.00032436926874532094,0.00011004970147292146,5.268988766301748e-05,1.7110097935154822e-05,0.00021059303687351338,0.00040971759785963754,0.00025827240308731064,8.92024889559396e-06,7.703168252685863e-06,0.0001838554178320201,0.0004393185183714314,0.0003837921573797612,0.00010462979254232616,0.00015488413728570683,0.00043492023363130586,0.00047577296701182116,0.00021460845824933236,0.00012828141927305917,0.0004112721632352938,0.0005346183218552386,0.00010539513384246702,0.00037789042843056075,0.0005649831120774064,8.631711161618729e-05,0.00034071176170713665,7.067298433857406e-05,0.0003032982699073596,5.795253737260832e-05,4.764778252724792e-05
callosal sulcus,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lateral H-shaped orbital sulcus,21,2412.8563855,7.77621,3.22058,9.21379220030167,5.802548096951789,0.20988512899034195,-0.5654498969195645,4.96986,11.9264,10.3974,4.481659999999999,11.729087177427852,6.342231647413375,0.05193781678092326,-0.9178377444846904,6.5054175,15.9708,-2.57229,1.5911950000000001,-2.5544530592707653,2.8871319009883942,-0.9281118314268648,-0.3070913989380033,-4.27177,-1.1424824999999998,-0.045250773429870605,0.11286014318466187,-0.06397502532611486,0.1684581669290787,-1.4103121091031823,0.2199389980648334,-0.17003165557980537,0.05912688374519348,2.799002170562744,0.34635400772094727,2.8158710635378084,0.5379813769762789,0.9837174482008718,1.4154110380820457,2.439673900604248,3.1323482990264893,-0.03222191333770752,0.275969922542572,0.006055862640808739,0.5285899167803679,-0.6935271989497805,-0.3829056230105521,-0.29912734031677246,0.25415873527526855,-25.996316347879347,51.330397095171215,12.506724037293017,-32.48165417346737,29.42507546105968,-12.470463791380448,2.629367576778535,9.365616827017174,12.326972356727218,16.21184316895436,27.99190847283221,35.954525117734576,42.46808072815309,55.095076565486856,58.26899809334227,0.00013006000115193083,0.0006357233211468718,0.0013003105627056358,0.0013181901477446938,0.0003572396085251377,0.0007959455513702057,0.0004378998042878067,0.0009644929013806423,0.0017357248237647122,0.0026837663372469567,0.0023869722013302713,0.0005452724340782331,0.0015036247885502414,0.002217467828371101,0.0030633011445534734,0.003720860556094407,0.000478508474674702,0.0016588025888029751,0.002833638835067726,0.0035162983505007666,0.0003587025824498106,0.0014942955657398851,0.00304106759145991,0.004088664909710178,0.0002460186978239316,0.001191791931882594,0.0028241900732246215,0.0001595809896239078,0.0008777023574113159,0.002366500552003473,9.985207991832184e-05,0.0006119926153505781,6.113248803799349e-05,0.00041099513981805995,3.706264124905756e-05,2.2497414661895493e-05
olfactory sulcus,22,721.5216404999999,5.5236,2.08977,6.489845455515089,3.9309763764324486,-0.11773373517498907,-0.8502427987778818,3.774,8.16103,7.7935,2.45078,8.831547821577669,4.634025094979588,-0.07567681436725715,-0.7342390750443712,5.65841,10.8491,-1.30099,1.579172,-1.5314820563694778,2.339352230041615,-1.0916194532220993,-0.2090639026249037,-3.21751,0.00544248,0.03579021617770195,0.07101938501000404,0.012820955875607483,0.13720152424546375,-1.5581383673529103,1.3776175677404314,-0.04523131996393204,0.09899232536554337,2.4921860694885254,0.4793980121612549,2.5009458198214722,0.7712223399707745,0.267695181618083,0.10683724333784017,1.9904913902282715,2.9398317337036133,-0.07079014182090759,0.17074432969093323,-0.06380397438635796,0.30360382486892623,-0.8283633190369926,-0.5912031721169675,-0.2480672150850296,0.09951050952076912,-9.203062727905944,40.56511839470851,-0.49240839074512843,-13.12107568414375,14.220911375054257,-20.14043851434523,2.2677854678190768,6.0324975604417,17.823313905148527,22.292422770028622,33.03398836581849,35.89819891928693,53.13516746448762,62.93812212854263,67.3032065238336,0.0002438904996639729,0.00038458234516905736,0.00029997040287572105,0.00014164163467003438,3.868966959514068e-05,9.912502648083254e-06,0.00021891239311066078,0.0004943896781064919,0.0005639089394921305,0.0004451862426828784,0.0003008819490384328,0.0001513657011534651,0.0004288712722617876,0.0006079548006519915,0.0005975726490849188,0.0005023316129774709,0.00010070286222090918,0.00033620053262920055,0.0005541520979101637,0.0006250812998754304,6.727735329389616e-05,0.00025554055651348884,0.0004726759189581987,0.0005880035879628523,4.563612220163006e-05,0.00019315338163025604,0.00039296450060809907,3.147110423575357e-05,0.0001465469253359411,0.0003243453449205084,2.2016190076026066e-05,0.00011186929446345051,1.5575791161169028e-05,8.585880485928973e-05,1.1110485807559015e-05,7.970957500484056e-06
occipitotemporal sulcus,23,2870.861703,6.74949,2.72067,7.508527269532269,4.0166584679770265,-0.17131529568889686,-0.8778506334548792,4.35611,9.992,8.14732,2.7551799999999993,8.97352312478511,4.28073012997171,-0.17666540669963632,-0.8174147135512939,5.73316,11.5656,-1.94024,1.749306,-1.8183695867092418,2.7839642978451633,-0.9214611694893311,-0.5489624164729201,-3.67646,-0.173071,0.0055763558484613895,0.08257129928097129,-0.013602425352457127,0.14156966127315215,-1.5471114406491744,0.5737008030411155,-0.08990644663572311,0.0777912363409996,2.534933567047119,0.3764934539794922,2.5575881294772724,0.5938793500700129,0.6679220908935576,1.3487463398945652,2.1493072509765625,2.9075756072998047,0.08259037137031555,0.25567981600761414,0.12553876080877008,0.42103315878717995,-0.8050997436371071,-0.7470671446844541,-0.1456896848976612,0.37713324278593063,-37.303577919654984,-9.136014376477654,-24.625299072221797,-41.65761428481887,-44.316239499355376,-19.61822574596222,3.837324220877281,4.839710770028671,15.113059898147647,19.868981774463023,30.667680501568544,36.86450890835534,44.75479375211052,52.768767367980324,61.299071303808255,0.0005180388108940254,0.001063012759400928,0.0012749130185761948,0.0010058790173863353,0.0003831584935446073,0.00021182493826585563,0.00032321442421294315,0.000976888451710347,0.00167284898464303,0.0019936244417310817,0.0016768869097450406,0.00017440111111449686,0.0006244487400308856,0.0012637707549912943,0.0018439720538017174,0.0020339096493149213,0.00010813889029556108,0.00041071407635248527,0.0008546785015347125,0.0013339318501421852,7.242210132245386e-05,0.000297037061477237,0.0006236415635376005,0.0009551665953899507,4.928100271389138e-05,0.00022609555586881007,0.0005124783364962124,3.3755171502320074e-05,0.00017483818295095302,0.0004450815737642552,2.3235532824722075e-05,0.00013464666723509032,1.56709429996012e-05,9.998442462869063e-05,1.0169166478633534e-05,6.447005013700779e-06
